experiment,context_len,date,hour,actual,predicted,naive
exp3_8736h,8736,2018-06-14,10,32878.0,32705.184,31416.0
exp3_8736h,8736,2018-06-14,11,33807.0,33526.344,32626.0
exp3_8736h,8736,2018-06-14,12,34592.0,34364.336,33566.0
exp3_8736h,8736,2018-06-14,13,35323.0,34825.12,34313.0
exp3_8736h,8736,2018-06-14,14,36252.0,35527.78,35173.0
exp3_8736h,8736,2018-06-14,15,37261.0,36115.08,35843.0
exp3_8736h,8736,2018-06-14,16,38577.0,36720.703,36663.0
exp3_8736h,8736,2018-06-14,17,39727.0,37257.527,37337.0
exp3_8736h,8736,2018-06-14,18,40321.0,37618.74,38055.0
exp3_8736h,8736,2018-06-14,19,39785.0,37032.887,38072.0
exp3_8736h,8736,2018-06-14,20,38413.0,36281.055,37632.0
exp3_8736h,8736,2018-06-14,21,36816.0,35731.844,37539.0
exp3_8736h,8736,2018-06-14,22,35667.0,34637.188,37025.0
exp3_8736h,8736,2018-06-14,23,32587.0,32155.215,34370.0
exp3_8736h,8736,2018-06-15,0,29297.0,29698.197,31503.0
exp3_8736h,8736,2018-06-15,1,26626.0,27460.21,29047.0
exp3_8736h,8736,2018-06-15,2,24850.0,25637.293,27429.0
exp3_8736h,8736,2018-06-15,3,23698.0,24676.523,26217.0
exp3_8736h,8736,2018-06-15,4,23090.0,24064.041,25352.0
exp3_8736h,8736,2018-06-15,5,23161.0,24289.23,25320.0
exp3_8736h,8736,2018-06-15,6,24066.0,25237.75,26065.0
exp3_8736h,8736,2018-06-15,7,26262.0,27007.252,28298.0
exp3_8736h,8736,2018-06-15,8,28615.0,29147.668,30549.0
exp3_8736h,8736,2018-06-15,9,30000.0,30666.906,31815.0
exp3_8736h,8736,2018-06-15,10,31055.0,31971.42,32878.0
exp3_8736h,8736,2018-06-15,11,31934.0,32921.938,33807.0
exp3_8736h,8736,2018-06-15,12,32653.0,33894.344,34592.0
exp3_8736h,8736,2018-06-15,13,33384.0,34519.523,35323.0
exp3_8736h,8736,2018-06-15,14,34263.0,35235.387,36252.0
exp3_8736h,8736,2018-06-15,15,35149.0,35887.754,37261.0
exp3_8736h,8736,2018-06-15,16,35991.0,36556.094,38577.0
exp3_8736h,8736,2018-06-15,17,36720.0,37097.555,39727.0
exp3_8736h,8736,2018-06-15,18,36893.0,37422.832,40321.0
exp3_8736h,8736,2018-06-15,19,36184.0,36909.594,39785.0
exp3_8736h,8736,2018-06-15,20,34851.0,36000.445,38413.0
exp3_8736h,8736,2018-06-15,21,33428.0,35260.625,36816.0
exp3_8736h,8736,2018-06-15,22,32484.0,34202.156,35667.0
exp3_8736h,8736,2018-06-15,23,30107.0,31718.545,32587.0
exp3_8736h,8736,2018-06-16,0,27410.0,27615.951,29297.0
exp3_8736h,8736,2018-06-16,1,25130.0,25446.383,26626.0
exp3_8736h,8736,2018-06-16,2,23552.0,23935.857,24850.0
exp3_8736h,8736,2018-06-16,3,22474.0,23000.977,23698.0
exp3_8736h,8736,2018-06-16,4,21867.0,22251.828,23090.0
exp3_8736h,8736,2018-06-16,5,21644.0,22078.127,23161.0
exp3_8736h,8736,2018-06-16,6,21637.0,22609.46,24066.0
exp3_8736h,8736,2018-06-16,7,22303.0,23547.027,26262.0
exp3_8736h,8736,2018-06-16,8,23936.0,25241.055,28615.0
exp3_8736h,8736,2018-06-16,9,26015.0,27103.633,30000.0
exp3_8736h,8736,2018-06-16,10,27797.0,29026.05,31055.0
exp3_8736h,8736,2018-06-16,11,29400.0,30499.621,31934.0
exp3_8736h,8736,2018-06-16,12,30621.0,31634.562,32653.0
exp3_8736h,8736,2018-06-16,13,31671.0,32512.809,33384.0
exp3_8736h,8736,2018-06-16,14,32672.0,33276.633,34263.0
exp3_8736h,8736,2018-06-16,15,33903.0,33983.71,35149.0
exp3_8736h,8736,2018-06-16,16,35235.0,34730.125,35991.0
exp3_8736h,8736,2018-06-16,17,36529.0,35105.977,36720.0
exp3_8736h,8736,2018-06-16,18,37329.0,35173.14,36893.0
exp3_8736h,8736,2018-06-16,19,37028.0,34729.61,36184.0
exp3_8736h,8736,2018-06-16,20,35759.0,33903.65,34851.0
exp3_8736h,8736,2018-06-16,21,34660.0,33269.277,33428.0
exp3_8736h,8736,2018-06-16,22,33859.0,32439.348,32484.0
exp3_8736h,8736,2018-06-16,23,31658.0,30182.42,30107.0
exp3_8736h,8736,2018-06-17,0,29142.0,29015.865,27410.0
exp3_8736h,8736,2018-06-17,1,26785.0,26680.266,25130.0
exp3_8736h,8736,2018-06-17,2,24999.0,25077.258,23552.0
exp3_8736h,8736,2018-06-17,3,23850.0,24094.79,22474.0
exp3_8736h,8736,2018-06-17,4,23038.0,23326.79,21867.0
exp3_8736h,8736,2018-06-17,5,22671.0,23059.004,21644.0
exp3_8736h,8736,2018-06-17,6,22387.0,23382.324,21637.0
exp3_8736h,8736,2018-06-17,7,22796.0,24263.318,22303.0
exp3_8736h,8736,2018-06-17,8,24422.0,25707.604,23936.0
exp3_8736h,8736,2018-06-17,9,26916.0,27485.613,26015.0
exp3_8736h,8736,2018-06-17,10,29490.0,29347.938,27797.0
exp3_8736h,8736,2018-06-17,11,31990.0,31103.37,29400.0
exp3_8736h,8736,2018-06-17,12,34369.0,32610.691,30621.0
exp3_8736h,8736,2018-06-17,13,36307.0,33975.945,31671.0
exp3_8736h,8736,2018-06-17,14,37957.0,35055.035,32672.0
exp3_8736h,8736,2018-06-17,15,39481.0,35987.383,33903.0
exp3_8736h,8736,2018-06-17,16,41028.0,37209.152,35235.0
exp3_8736h,8736,2018-06-17,17,42269.0,37925.016,36529.0
exp3_8736h,8736,2018-06-17,18,42875.0,38293.06,37329.0
exp3_8736h,8736,2018-06-17,19,42521.0,38227.93,37028.0
exp3_8736h,8736,2018-06-17,20,41433.0,37422.64,35759.0
exp3_8736h,8736,2018-06-17,21,40364.0,36647.938,34660.0
exp3_8736h,8736,2018-06-17,22,39411.0,35438.867,33859.0
exp3_8736h,8736,2018-06-17,23,36619.0,32850.09,31658.0
exp3_8736h,8736,2018-06-18,0,33325.0,33197.383,29142.0
exp3_8736h,8736,2018-06-18,1,30588.0,30575.502,26785.0
exp3_8736h,8736,2018-06-18,2,28702.0,28462.611,24999.0
exp3_8736h,8736,2018-06-18,3,27467.0,27365.11,23850.0
exp3_8736h,8736,2018-06-18,4,26762.0,26716.729,23038.0
exp3_8736h,8736,2018-06-18,5,26992.0,26803.2,22671.0
exp3_8736h,8736,2018-06-18,6,28252.0,27754.277,22387.0
exp3_8736h,8736,2018-06-18,7,30635.0,29826.645,22796.0
exp3_8736h,8736,2018-06-18,8,33723.0,32299.5,24422.0
exp3_8736h,8736,2018-06-18,9,36543.0,34290.254,26916.0
exp3_8736h,8736,2018-06-18,10,39402.0,36090.88,29490.0
exp3_8736h,8736,2018-06-18,11,42429.0,38070.53,31990.0
exp3_8736h,8736,2018-06-18,12,45148.0,39656.633,34369.0
exp3_8736h,8736,2018-06-18,13,47386.0,40999.27,36307.0
exp3_8736h,8736,2018-06-18,14,49433.0,42089.35,37957.0
exp3_8736h,8736,2018-06-18,15,50819.0,42927.484,39481.0
exp3_8736h,8736,2018-06-18,16,51818.0,43944.504,41028.0
exp3_8736h,8736,2018-06-18,17,52558.0,44592.08,42269.0
exp3_8736h,8736,2018-06-18,18,52213.0,44816.258,42875.0
exp3_8736h,8736,2018-06-18,19,51597.0,44352.266,42521.0
exp3_8736h,8736,2018-06-18,20,50107.0,43366.83,41433.0
exp3_8736h,8736,2018-06-18,21,48437.0,42279.54,40364.0
exp3_8736h,8736,2018-06-18,22,46151.0,40693.305,39411.0
exp3_8736h,8736,2018-06-18,23,42504.0,37499.945,36619.0
exp3_8736h,8736,2018-06-19,0,38855.0,38122.55,33325.0
exp3_8736h,8736,2018-06-19,1,35932.0,34824.863,30588.0
exp3_8736h,8736,2018-06-19,2,33983.0,32435.316,28702.0
exp3_8736h,8736,2018-06-19,3,32655.0,30885.594,27467.0
exp3_8736h,8736,2018-06-19,4,31866.0,29781.014,26762.0
exp3_8736h,8736,2018-06-19,5,31868.0,29682.398,26992.0
exp3_8736h,8736,2018-06-19,6,33043.0,30701.41,28252.0
exp3_8736h,8736,2018-06-19,7,35290.0,32797.844,30635.0
exp3_8736h,8736,2018-06-19,8,37708.0,35296.156,33723.0
exp3_8736h,8736,2018-06-19,9,39714.0,37159.08,36543.0
exp3_8736h,8736,2018-06-19,10,41662.0,38845.57,39402.0
exp3_8736h,8736,2018-06-19,11,43493.0,40651.805,42429.0
exp3_8736h,8736,2018-06-19,12,44735.0,42227.258,45148.0
exp3_8736h,8736,2018-06-19,13,45569.0,43485.195,47386.0
exp3_8736h,8736,2018-06-19,14,46157.0,44769.93,49433.0
exp3_8736h,8736,2018-06-19,15,46638.0,45642.727,50819.0
exp3_8736h,8736,2018-06-19,16,46827.0,46503.727,51818.0
exp3_8736h,8736,2018-06-19,17,46891.0,47249.027,52558.0
exp3_8736h,8736,2018-06-19,18,47159.0,47234.504,52213.0
exp3_8736h,8736,2018-06-19,19,46257.0,46392.9,51597.0
exp3_8736h,8736,2018-06-19,20,44675.0,45135.785,50107.0
exp3_8736h,8736,2018-06-19,21,42553.0,43984.24,48437.0
exp3_8736h,8736,2018-06-19,22,40801.0,42142.742,46151.0
exp3_8736h,8736,2018-06-19,23,37203.0,38676.45,42504.0
exp3_8736h,8736,2018-06-20,0,33557.0,33521.062,38855.0
exp3_8736h,8736,2018-06-20,1,30413.0,30665.848,35932.0
exp3_8736h,8736,2018-06-20,2,28443.0,28775.62,33983.0
exp3_8736h,8736,2018-06-20,3,27105.0,27693.707,32655.0
exp3_8736h,8736,2018-06-20,4,26352.0,26908.943,31866.0
exp3_8736h,8736,2018-06-20,5,26337.0,26999.08,31868.0
exp3_8736h,8736,2018-06-20,6,27368.0,28221.941,33043.0
exp3_8736h,8736,2018-06-20,7,29491.0,30222.963,35290.0
exp3_8736h,8736,2018-06-20,8,31880.0,32635.004,37708.0
exp3_8736h,8736,2018-06-20,9,33609.0,34232.84,39714.0
exp3_8736h,8736,2018-06-20,10,35253.0,35837.87,41662.0
exp3_8736h,8736,2018-06-20,11,37019.0,37268.65,43493.0
exp3_8736h,8736,2018-06-20,12,38858.0,38391.816,44735.0
exp3_8736h,8736,2018-06-20,13,40101.0,39390.0,45569.0
exp3_8736h,8736,2018-06-20,14,41600.0,40456.273,46157.0
exp3_8736h,8736,2018-06-20,15,42585.0,41209.992,46638.0
exp3_8736h,8736,2018-06-20,16,43138.0,42001.78,46827.0
exp3_8736h,8736,2018-06-20,17,43429.0,42770.96,46891.0
exp3_8736h,8736,2018-06-20,18,43098.0,42884.25,47159.0
exp3_8736h,8736,2018-06-20,19,41990.0,42003.484,46257.0
exp3_8736h,8736,2018-06-20,20,40967.0,40784.64,44675.0
exp3_8736h,8736,2018-06-20,21,40311.0,39833.4,42553.0
exp3_8736h,8736,2018-06-20,22,38886.0,38142.81,40801.0
exp3_8736h,8736,2018-06-20,23,36080.0,34811.766,37203.0
exp3_8736h,8736,2018-06-21,0,33077.0,32903.766,33557.0
exp3_8736h,8736,2018-06-21,1,30413.0,30254.25,30413.0
exp3_8736h,8736,2018-06-21,2,28629.0,28506.215,28443.0
exp3_8736h,8736,2018-06-21,3,27522.0,27221.23,27105.0
exp3_8736h,8736,2018-06-21,4,26867.0,26409.406,26352.0
exp3_8736h,8736,2018-06-21,5,27044.0,26376.031,26337.0
exp3_8736h,8736,2018-06-21,6,28364.0,27311.078,27368.0
exp3_8736h,8736,2018-06-21,7,30481.0,29189.102,29491.0
exp3_8736h,8736,2018-06-21,8,32710.0,31534.533,31880.0
exp3_8736h,8736,2018-06-21,9,34011.0,33189.66,33609.0
exp3_8736h,8736,2018-06-21,10,35179.0,34500.934,35253.0
exp3_8736h,8736,2018-06-21,11,36351.0,35785.18,37019.0
exp3_8736h,8736,2018-06-21,12,37229.0,36946.266,38858.0
exp3_8736h,8736,2018-06-21,13,38167.0,37744.277,40101.0
exp3_8736h,8736,2018-06-21,14,39433.0,38690.414,41600.0
exp3_8736h,8736,2018-06-21,15,40603.0,39365.07,42585.0
exp3_8736h,8736,2018-06-21,16,41603.0,40044.918,43138.0
exp3_8736h,8736,2018-06-21,17,42601.0,40749.688,43429.0
exp3_8736h,8736,2018-06-21,18,43006.0,40805.984,43098.0
exp3_8736h,8736,2018-06-21,19,42317.0,40220.86,41990.0
exp3_8736h,8736,2018-06-21,20,40734.0,39242.64,40967.0
exp3_8736h,8736,2018-06-21,21,39399.0,38492.992,40311.0
exp3_8736h,8736,2018-06-21,22,38261.0,37195.67,38886.0
exp3_8736h,8736,2018-06-21,23,35435.0,34362.703,36080.0
exp3_8736h,8736,2018-06-22,0,32318.0,32443.744,33077.0
exp3_8736h,8736,2018-06-22,1,29654.0,29930.998,30413.0
exp3_8736h,8736,2018-06-22,2,27867.0,28151.613,28629.0
exp3_8736h,8736,2018-06-22,3,26814.0,27005.729,27522.0
exp3_8736h,8736,2018-06-22,4,26194.0,26220.979,26867.0
exp3_8736h,8736,2018-06-22,5,26283.0,26370.95,27044.0
exp3_8736h,8736,2018-06-22,6,27362.0,27232.902,28364.0
exp3_8736h,8736,2018-06-22,7,29217.0,29029.75,30481.0
exp3_8736h,8736,2018-06-22,8,31115.0,31029.254,32710.0
exp3_8736h,8736,2018-06-22,9,32570.0,32599.352,34011.0
exp3_8736h,8736,2018-06-22,10,33505.0,33895.863,35179.0
exp3_8736h,8736,2018-06-22,11,34164.0,34879.5,36351.0
exp3_8736h,8736,2018-06-22,12,34504.0,35997.758,37229.0
exp3_8736h,8736,2018-06-22,13,34576.0,36674.938,38167.0
exp3_8736h,8736,2018-06-22,14,34629.0,37498.07,39433.0
exp3_8736h,8736,2018-06-22,15,34389.0,38274.3,40603.0
exp3_8736h,8736,2018-06-22,16,34157.0,39007.312,41603.0
exp3_8736h,8736,2018-06-22,17,33883.0,39367.79,42601.0
exp3_8736h,8736,2018-06-22,18,33332.0,39358.883,43006.0
exp3_8736h,8736,2018-06-22,19,32390.0,38848.664,42317.0
exp3_8736h,8736,2018-06-22,20,31606.0,37745.04,40734.0
exp3_8736h,8736,2018-06-22,21,31422.0,36637.54,39399.0
exp3_8736h,8736,2018-06-22,22,30877.0,35422.367,38261.0
exp3_8736h,8736,2018-06-22,23,29196.0,32996.94,35435.0
exp3_8736h,8736,2018-06-23,0,27095.0,26873.012,32318.0
exp3_8736h,8736,2018-06-23,1,25255.0,24924.488,29654.0
exp3_8736h,8736,2018-06-23,2,23962.0,23410.062,27867.0
exp3_8736h,8736,2018-06-23,3,23201.0,22392.775,26814.0
exp3_8736h,8736,2018-06-23,4,22744.0,21828.707,26194.0
exp3_8736h,8736,2018-06-23,5,22669.0,21789.2,26283.0
exp3_8736h,8736,2018-06-23,6,23010.0,22281.875,27362.0
exp3_8736h,8736,2018-06-23,7,23516.0,23146.186,29217.0
exp3_8736h,8736,2018-06-23,8,24734.0,24581.559,31115.0
exp3_8736h,8736,2018-06-23,9,26414.0,26073.55,32570.0
exp3_8736h,8736,2018-06-23,10,27871.0,27581.352,33505.0
exp3_8736h,8736,2018-06-23,11,29050.0,28907.312,34164.0
exp3_8736h,8736,2018-06-23,12,29538.0,29940.979,34504.0
exp3_8736h,8736,2018-06-23,13,29804.0,30574.945,34576.0
exp3_8736h,8736,2018-06-23,14,29808.0,31307.312,34629.0
exp3_8736h,8736,2018-06-23,15,29867.0,32019.957,34389.0
exp3_8736h,8736,2018-06-23,16,30096.0,32902.312,34157.0
exp3_8736h,8736,2018-06-23,17,30626.0,33439.785,33883.0
exp3_8736h,8736,2018-06-23,18,31193.0,33697.57,33332.0
exp3_8736h,8736,2018-06-23,19,31295.0,33737.395,32390.0
exp3_8736h,8736,2018-06-23,20,31139.0,33219.875,31606.0
exp3_8736h,8736,2018-06-23,21,31071.0,32656.566,31422.0
exp3_8736h,8736,2018-06-23,22,30967.0,31862.648,30877.0
exp3_8736h,8736,2018-06-23,23,29512.0,29862.328,29196.0
exp3_8736h,8736,2018-06-24,0,27624.0,27420.836,27095.0
exp3_8736h,8736,2018-06-24,1,25828.0,25618.168,25255.0
exp3_8736h,8736,2018-06-24,2,24526.0,24196.531,23962.0
exp3_8736h,8736,2018-06-24,3,23650.0,23352.89,23201.0
exp3_8736h,8736,2018-06-24,4,23100.0,22766.125,22744.0
exp3_8736h,8736,2018-06-24,5,22912.0,22581.316,22669.0
exp3_8736h,8736,2018-06-24,6,22901.0,22973.479,23010.0
exp3_8736h,8736,2018-06-24,7,23245.0,23845.525,23516.0
exp3_8736h,8736,2018-06-24,8,24669.0,25441.473,24734.0
exp3_8736h,8736,2018-06-24,9,27002.0,27077.758,26414.0
exp3_8736h,8736,2018-06-24,10,29511.0,29030.938,27871.0
exp3_8736h,8736,2018-06-24,11,31952.0,31066.773,29050.0
exp3_8736h,8736,2018-06-24,12,34300.0,32783.75,29538.0
exp3_8736h,8736,2018-06-24,13,36150.0,34178.992,29804.0
exp3_8736h,8736,2018-06-24,14,37741.0,35278.832,29808.0
exp3_8736h,8736,2018-06-24,15,38805.0,36269.19,29867.0
exp3_8736h,8736,2018-06-24,16,39699.0,37366.01,30096.0
exp3_8736h,8736,2018-06-24,17,40315.0,38053.977,30626.0
exp3_8736h,8736,2018-06-24,18,40790.0,38667.97,31193.0
exp3_8736h,8736,2018-06-24,19,40563.0,38789.92,31295.0
exp3_8736h,8736,2018-06-24,20,39342.0,38384.047,31139.0
exp3_8736h,8736,2018-06-24,21,37945.0,38032.594,31071.0
exp3_8736h,8736,2018-06-24,22,36671.0,36848.742,30967.0
exp3_8736h,8736,2018-06-24,23,34024.0,34485.78,29512.0
exp3_8736h,8736,2018-06-25,0,31067.0,31365.33,27624.0
exp3_8736h,8736,2018-06-25,1,28482.0,28967.248,25828.0
exp3_8736h,8736,2018-06-25,2,26738.0,27436.273,24526.0
exp3_8736h,8736,2018-06-25,3,25605.0,26805.496,23650.0
exp3_8736h,8736,2018-06-25,4,25080.0,26301.695,23100.0
exp3_8736h,8736,2018-06-25,5,25333.0,26568.78,22912.0
exp3_8736h,8736,2018-06-25,6,26324.0,27822.254,22901.0
exp3_8736h,8736,2018-06-25,7,28487.0,29915.531,23245.0
exp3_8736h,8736,2018-06-25,8,31010.0,32544.531,24669.0
exp3_8736h,8736,2018-06-25,9,32692.0,34630.367,27002.0
exp3_8736h,8736,2018-06-25,10,33998.0,36356.39,29511.0
exp3_8736h,8736,2018-06-25,11,35215.0,37916.39,31952.0
exp3_8736h,8736,2018-06-25,12,36232.0,39383.773,34300.0
exp3_8736h,8736,2018-06-25,13,37067.0,40683.223,36150.0
exp3_8736h,8736,2018-06-25,14,38224.0,41618.62,37741.0
exp3_8736h,8736,2018-06-25,15,39105.0,42603.97,38805.0
exp3_8736h,8736,2018-06-25,16,39935.0,43344.645,39699.0
exp3_8736h,8736,2018-06-25,17,40581.0,43675.52,40315.0
exp3_8736h,8736,2018-06-25,18,40808.0,43624.04,40790.0
exp3_8736h,8736,2018-06-25,19,39879.0,42998.344,40563.0
exp3_8736h,8736,2018-06-25,20,38091.0,42000.734,39342.0
exp3_8736h,8736,2018-06-25,21,36548.0,40951.43,37945.0
exp3_8736h,8736,2018-06-25,22,35309.0,39268.492,36671.0
exp3_8736h,8736,2018-06-25,23,32289.0,36391.406,34024.0
exp3_8736h,8736,2018-06-26,0,29038.0,29437.188,31067.0
exp3_8736h,8736,2018-06-26,1,26408.0,26964.68,28482.0
exp3_8736h,8736,2018-06-26,2,24753.0,25295.592,26738.0
exp3_8736h,8736,2018-06-26,3,23722.0,24462.598,25605.0
exp3_8736h,8736,2018-06-26,4,23140.0,23803.637,25080.0
exp3_8736h,8736,2018-06-26,5,23392.0,24116.371,25333.0
exp3_8736h,8736,2018-06-26,6,24281.0,25281.84,26324.0
exp3_8736h,8736,2018-06-26,7,26312.0,27452.953,28487.0
exp3_8736h,8736,2018-06-26,8,28432.0,29870.746,31010.0
exp3_8736h,8736,2018-06-26,9,29985.0,32023.758,32692.0
exp3_8736h,8736,2018-06-26,10,31325.0,33635.04,33998.0
exp3_8736h,8736,2018-06-26,11,32775.0,35064.03,35215.0
exp3_8736h,8736,2018-06-26,12,34190.0,36628.914,36232.0
exp3_8736h,8736,2018-06-26,13,35362.0,37927.25,37067.0
exp3_8736h,8736,2018-06-26,14,36336.0,38957.89,38224.0
exp3_8736h,8736,2018-06-26,15,37159.0,39761.79,39105.0
exp3_8736h,8736,2018-06-26,16,38437.0,40481.79,39935.0
exp3_8736h,8736,2018-06-26,17,39206.0,40812.78,40581.0
exp3_8736h,8736,2018-06-26,18,39441.0,40731.49,40808.0
exp3_8736h,8736,2018-06-26,19,38707.0,40197.508,39879.0
exp3_8736h,8736,2018-06-26,20,37249.0,38981.53,38091.0
exp3_8736h,8736,2018-06-26,21,35923.0,37993.46,36548.0
exp3_8736h,8736,2018-06-26,22,34961.0,36546.816,35309.0
exp3_8736h,8736,2018-06-26,23,32196.0,33847.75,32289.0
exp3_8736h,8736,2018-06-27,0,29261.0,29347.725,29038.0
exp3_8736h,8736,2018-06-27,1,26915.0,26941.555,26408.0
exp3_8736h,8736,2018-06-27,2,25363.0,25221.93,24753.0
exp3_8736h,8736,2018-06-27,3,24404.0,24290.098,23722.0
exp3_8736h,8736,2018-06-27,4,23944.0,23614.143,23140.0
exp3_8736h,8736,2018-06-27,5,24295.0,23830.023,23392.0
exp3_8736h,8736,2018-06-27,6,25506.0,24730.498,24281.0
exp3_8736h,8736,2018-06-27,7,27710.0,26561.23,26312.0
exp3_8736h,8736,2018-06-27,8,29883.0,28613.475,28432.0
exp3_8736h,8736,2018-06-27,9,31304.0,30342.336,29985.0
exp3_8736h,8736,2018-06-27,10,32494.0,31841.953,31325.0
exp3_8736h,8736,2018-06-27,11,33678.0,33193.06,32775.0
exp3_8736h,8736,2018-06-27,12,34402.0,34439.35,34190.0
exp3_8736h,8736,2018-06-27,13,34677.0,35283.164,35362.0
exp3_8736h,8736,2018-06-27,14,34817.0,36104.95,36336.0
exp3_8736h,8736,2018-06-27,15,35005.0,36653.023,37159.0
exp3_8736h,8736,2018-06-27,16,35032.0,37259.15,38437.0
exp3_8736h,8736,2018-06-27,17,35293.0,37858.137,39206.0
exp3_8736h,8736,2018-06-27,18,35508.0,37914.633,39441.0
exp3_8736h,8736,2018-06-27,19,35357.0,37488.938,38707.0
exp3_8736h,8736,2018-06-27,20,34994.0,36436.016,37249.0
exp3_8736h,8736,2018-06-27,21,34919.0,35671.77,35923.0
exp3_8736h,8736,2018-06-27,22,34490.0,34535.78,34961.0
exp3_8736h,8736,2018-06-27,23,32423.0,32094.014,32196.0
exp3_8736h,8736,2018-06-28,0,30185.0,29826.033,29261.0
exp3_8736h,8736,2018-06-28,1,28188.0,27733.555,26915.0
exp3_8736h,8736,2018-06-28,2,26927.0,26137.766,25363.0
exp3_8736h,8736,2018-06-28,3,26191.0,25281.79,24404.0
exp3_8736h,8736,2018-06-28,4,25940.0,24720.54,23944.0
exp3_8736h,8736,2018-06-28,5,26259.0,24977.854,24295.0
exp3_8736h,8736,2018-06-28,6,27734.0,26090.793,25506.0
exp3_8736h,8736,2018-06-28,7,30063.0,28202.488,27710.0
exp3_8736h,8736,2018-06-28,8,32727.0,30764.367,29883.0
exp3_8736h,8736,2018-06-28,9,34786.0,32842.586,31304.0
exp3_8736h,8736,2018-06-28,10,36755.0,34817.867,32494.0
exp3_8736h,8736,2018-06-28,11,38665.0,36811.52,33678.0
exp3_8736h,8736,2018-06-28,12,40433.0,38535.125,34402.0
exp3_8736h,8736,2018-06-28,13,41936.0,39925.92,34677.0
exp3_8736h,8736,2018-06-28,14,43441.0,41048.906,34817.0
exp3_8736h,8736,2018-06-28,15,44429.0,42199.08,35005.0
exp3_8736h,8736,2018-06-28,16,45139.0,43364.234,35032.0
exp3_8736h,8736,2018-06-28,17,45811.0,44165.766,35293.0
exp3_8736h,8736,2018-06-28,18,46350.0,44264.246,35508.0
exp3_8736h,8736,2018-06-28,19,46021.0,43655.977,35357.0
exp3_8736h,8736,2018-06-28,20,44678.0,42411.414,34994.0
exp3_8736h,8736,2018-06-28,21,42901.0,41222.5,34919.0
exp3_8736h,8736,2018-06-28,22,41619.0,39695.117,34490.0
exp3_8736h,8736,2018-06-28,23,38478.0,37047.867,32423.0
exp3_8736h,8736,2018-06-29,0,34956.0,35178.414,30185.0
exp3_8736h,8736,2018-06-29,1,31942.0,32337.607,28188.0
exp3_8736h,8736,2018-06-29,2,29691.0,30185.875,26927.0
exp3_8736h,8736,2018-06-29,3,28338.0,28821.176,26191.0
exp3_8736h,8736,2018-06-29,4,27376.0,27928.367,25940.0
exp3_8736h,8736,2018-06-29,5,27318.0,27965.934,26259.0
exp3_8736h,8736,2018-06-29,6,28185.0,29032.367,27734.0
exp3_8736h,8736,2018-06-29,7,30251.0,31046.86,30063.0
exp3_8736h,8736,2018-06-29,8,33322.0,33495.703,32727.0
exp3_8736h,8736,2018-06-29,9,36101.0,35700.688,34786.0
exp3_8736h,8736,2018-06-29,10,38540.0,37647.54,36755.0
exp3_8736h,8736,2018-06-29,11,40893.0,39429.965,38665.0
exp3_8736h,8736,2018-06-29,12,42865.0,40831.57,40433.0
exp3_8736h,8736,2018-06-29,13,44489.0,41927.66,41936.0
exp3_8736h,8736,2018-06-29,14,45791.0,42853.85,43441.0
exp3_8736h,8736,2018-06-29,15,46826.0,43652.285,44429.0
exp3_8736h,8736,2018-06-29,16,47825.0,44249.152,45139.0
exp3_8736h,8736,2018-06-29,17,48752.0,44646.695,45811.0
exp3_8736h,8736,2018-06-29,18,49105.0,44743.33,46350.0
exp3_8736h,8736,2018-06-29,19,48321.0,44062.78,46021.0
exp3_8736h,8736,2018-06-29,20,46534.0,42902.0,44678.0
exp3_8736h,8736,2018-06-29,21,44158.0,41941.812,42901.0
exp3_8736h,8736,2018-06-29,22,42343.0,40708.44,41619.0
exp3_8736h,8736,2018-06-29,23,39099.0,38437.81,38478.0
exp3_8736h,8736,2018-06-30,0,35639.0,35606.85,34956.0
exp3_8736h,8736,2018-06-30,1,32443.0,32828.84,31942.0
exp3_8736h,8736,2018-06-30,2,30093.0,30599.205,29691.0
exp3_8736h,8736,2018-06-30,3,28392.0,29312.262,28338.0
exp3_8736h,8736,2018-06-30,4,27226.0,28312.18,27376.0
exp3_8736h,8736,2018-06-30,5,26624.0,27961.912,27318.0
exp3_8736h,8736,2018-06-30,6,26411.0,28300.781,28185.0
exp3_8736h,8736,2018-06-30,7,27026.0,29459.062,30251.0
exp3_8736h,8736,2018-06-30,8,29393.0,31440.992,33322.0
exp3_8736h,8736,2018-06-30,9,32697.0,33817.83,36101.0
exp3_8736h,8736,2018-06-30,10,36256.0,36513.81,38540.0
exp3_8736h,8736,2018-06-30,11,39459.0,38783.508,40893.0
exp3_8736h,8736,2018-06-30,12,41902.0,40765.17,42865.0
exp3_8736h,8736,2018-06-30,13,43803.0,42330.902,44489.0
exp3_8736h,8736,2018-06-30,14,45293.0,43581.93,45791.0
exp3_8736h,8736,2018-06-30,15,46465.0,44794.406,46826.0
exp3_8736h,8736,2018-06-30,16,47711.0,45780.33,47825.0
exp3_8736h,8736,2018-06-30,17,48790.0,46446.348,48752.0
exp3_8736h,8736,2018-06-30,18,49341.0,46747.36,49105.0
exp3_8736h,8736,2018-06-30,19,49031.0,46277.516,48321.0
exp3_8736h,8736,2018-06-30,20,47522.0,45192.848,46534.0
exp3_8736h,8736,2018-06-30,21,45558.0,43893.17,44158.0
exp3_8736h,8736,2018-06-30,22,43940.0,42462.22,42343.0
exp3_8736h,8736,2018-06-30,23,40958.0,40041.496,39099.0
exp3_8736h,8736,2018-07-01,0,37751.0,37593.336,35639.0
